TimeStamp,fase,mode,right_torque,left_torque,x,y,th,xLC,y_LC,th_LC
58.824842,1,2,-0.853593,3.039501,17.394576,-0.340039,-0.0783449.571557,-1.292382,-0.171109,
58.859864,1,2,-1.500857,3.838697,17.404824,-0.340844,-0.0782529.581627,-1.294121,-0.171117,
58.894879,1,2,-1.52452,3.56066,17.414982,-0.341641,-0.0783589.590262,-1.295613,-0.171095,
58.934839,1,2,-1.300878,3.53642,17.42698,-0.342581,-0.0779949.602152,-1.297665,-0.170632,
58.969924,1,2,-0.902073,3.221301,17.437543,-0.343406,-0.0775529.612564,-1.299457,-0.17009,
59.009841,1,2,-0.87235,4.101056,17.447898,-0.344206,-0.0762229.624206,-1.30145,-0.168592,
59.054852,1,2,-1.100898,4.236877,17.462639,-0.34532,-0.0747829.638870,-1.303935,-0.16725,
59.089832,1,2,-0.901495,3.69398,17.473099,-0.346101,-0.0743909.647748,-1.305433,-0.167027,
59.12983,1,2,-1.016635,4.152037,17.484953,-0.346981,-0.0735339.659469,-1.307406,-0.166171,
59.16483,1,2,-0.768176,4.192678,17.495369,-0.347747,-0.0731929.669741,-1.309127,-0.165928,
59.204865,1,2,-0.665156,4.033339,17.507312,-0.348622,-0.0732249.681551,-1.311104,-0.165862,
59.244858,1,2,-0.586954,3.766708,17.51924,-0.349497,-0.0731099.693362,-1.313081,-0.165894,
59.289838,1,2,-0.7676,3.855829,17.53265,-0.350479,-0.0730229.706593,-1.315296,-0.16561,
59.329832,1,2,-0.683337,3.764929,17.544489,-0.351341,-0.0725129.718302,-1.31725,-0.165199,
59.369845,1,2,-0.707577,3.571009,17.556536,-0.352221,-0.0732859.731739,-1.319497,-0.166198,
59.409915,1,2,-0.77972,3.661909,17.568626,-0.353113,-0.0741079.742201,-1.321256,-0.166892,
59.449841,1,2,-0.531837,3.13897,17.582274,-0.354129,-0.0746109.754216,-1.323281,-0.167318,
59.499843,1,2,-0.773083,2.791771,17.594498,-0.355047,-0.0756779.769291,-1.325835,-0.16854,
59.544865,1,2,-0.525777,2.765029,17.60952,-0.35619,-0.0762609.782648,-1.328111,-0.168996,
59.58984,1,2,-0.62822,3.172828,17.623015,-0.357223,-0.0764699.795961,-1.330384,-0.169304,
59.634847,1,2,-0.683337,3.566005,17.637829,-0.358358,-0.0759679.810606,-1.332884,-0.168605,
59.67483,1,2,-0.399094,3.856886,17.64808,-0.359134,-0.0750849.820741,-1.334605,-0.167722,
59.714844,1,2,-0.79184,3.921767,17.659828,-0.360014,-0.0742799.832343,-1.336565,-0.166768,
59.754827,1,2,-0.810018,3.919979,17.671472,-0.360875,-0.0734259.843827,-1.338494,-0.165915,
59.794841,1,2,-0.919098,4.838595,17.684479,-0.361824,-0.0720099.855270,-1.340405,-0.164717,
59.839833,1,2,-1.203341,4.836816,17.69614,-0.362662,-0.0713049.869705,-1.342799,-0.163773,
59.879838,1,2,-1.203918,5.196134,17.707726,-0.363485,-0.0703539.879671,-1.344443,-0.162991,
59.924832,1,2,-1.28212,5.404676,17.72072,-0.364397,-0.0699759.892584,-1.346563,-0.162613,
59.964838,1,2,-1.337237,5.497355,17.733849,-0.365316,-0.0695479.904105,-1.348452,-0.162254,
60.004833,1,2,-1.361477,5.695555,17.743909,-0.366015,-0.0692109.915538,-1.350321,-0.161897,
60.044842,1,2,-1.60936,6.212433,17.755691,-0.366831,-0.0691959.927149,-1.352217,-0.161833,
60.089829,1,2,-2.178422,6.388173,17.770063,-0.367824,-0.0689969.941367,-1.354537,-0.161733,
60.134835,1,2,-1.6942,5.768998,17.782068,-0.368656,-0.0697209.953288,-1.356484,-0.162407,
60.179833,1,2,-0.93295,5.382938,17.79575,-0.369613,-0.0699279.966867,-1.358712,-0.162761,
60.224834,1,2,-1.106958,5.253899,17.809625,-0.370588,-0.0706749.980607,-1.36097,-0.163459,
60.274835,1,2,-0.828775,4.391599,17.82504,-0.371689,-0.0722419.995839,-1.363494,-0.165174,
60.31484,1,2,-0.743358,4.068641,17.837311,-0.372585,-0.07365310.009453,-1.365773,-0.166566,
60.34983,1,2,-1.0276,4.320659,17.849401,-0.373481,-0.07437610.018405,-1.36728,-0.167084,
60.394833,1,2,-0.779718,3.815901,17.861551,-0.374393,-0.07559210.031912,-1.369566,-0.168526,
60.434814,1,2,-0.634856,3.977019,17.87512,-0.375429,-0.07674010.043833,-1.371601,-0.169447,
60.479838,1,2,-0.797898,3.7692,17.885623,-0.376239,-0.07718810.057218,-1.373894,-0.170199,
60.519822,1,2,-0.900341,3.72678,17.899147,-0.37729,-0.07789010.069048,-1.37593,-0.170726,
60.554831,1,2,-0.870618,4.301756,17.909484,-0.378098,-0.07799510.079311,-1.377699,-0.170681,
60.594842,1,2,-1.106957,4.174496,17.921422,-0.379032,-0.07812610.091082,-1.379729,-0.170813,
60.634805,1,2,-1.40332,4.642894,17.933031,-0.379941,-0.07816310.103932,-1.381946,-0.170979,
60.674799,1,2,-1.705742,4.988313,17.944521,-0.380842,-0.07840010.113884,-1.383665,-0.171087,
60.714812,1,2,-1.906298,4.982253,17.95604,-0.381746,-0.07824010.125240,-1.385626,-0.170829,
60.749823,1,2,-1.931116,5.408234,17.966079,-0.382531,-0.07765610.135134,-1.387332,-0.170345,
60.789802,1,2,-2.650524,5.909434,17.977435,-0.383414,-0.07754910.146418,-1.389272,-0.170236,
60.829863,1,2,-1.871094,5.195078,17.98912,-0.384321,-0.07733810.157969,-1.391256,-0.170025,
60.864817,1,2,-2.222573,5.977873,17.999368,-0.385115,-0.07704810.168116,-1.392998,-0.169586,
60.90232,1,2,-2.168033,5.873074,18.011249,-0.38603,-0.07648810.179875,-1.39501,-0.169174,
60.937337,1,2,-2.397158,5.869516,18.021528,-0.386817,-0.07659310.188558,-1.396493,-0.1693,
60.972324,1,2,-2.391098,5.447819,18.03191,-0.387616,-0.07724010.200286,-1.398501,-0.170075,
61.007316,1,2,-2.203816,5.09456,18.042337,-0.388427,-0.07803510.210578,-1.400272,-0.170821,
61.042322,1,2,-2.578958,4.912761,18.052823,-0.389249,-0.07873110.221002,-1.402073,-0.171516,
61.082292,1,2,-2.319533,5.013279,18.063443,-0.390091,-0.07937510.231513,-1.403898,-0.172209,
61.117298,1,2,-2.052893,4.676421,18.064984,-0.390213,-0.07950210.245023,-1.406255,-0.173405,
61.162303,1,2,-2.663798,4.326721,18.089302,-0.392177,-0.08183510.257022,-1.408365,-0.174621,
61.202304,1,2,-2.24739,4.433299,18.101325,-0.393167,-0.08255910.268902,-1.410464,-0.175443,
61.2523,1,2,-2.233046,3.326569,18.114977,-0.394303,-0.08380410.283970,-1.413143,-0.176814,
61.30731,1,2,-2.737946,4.104653,18.133158,-0.395845,-0.08483710.300320,-1.416076,-0.177426,
61.352298,1,2,-2.453451,4.08208,18.145031,-0.396852,-0.08427710.313556,-1.418446,-0.176944,
61.40729,1,2,-2.939501,4.437095,18.161345,-0.398227,-0.08350810.331122,-1.42158,-0.175956,
61.452288,1,2,-2.793338,4.429217,18.176076,-0.399455,-0.08276010.342691,-1.423635,-0.175349,
61.492296,1,2,-2.836548,4.269086,18.189342,-0.400552,-0.08242810.354380,-1.425705,-0.175135,
61.53731,1,2,-2.550893,3.571236,18.201365,-0.401547,-0.08265710.367693,-1.428062,-0.175295,
61.577304,1,2,-3.371319,3.973184,18.214422,-0.402624,-0.08232810.380608,-1.430345,-0.175114,
61.622285,1,2,-3.487612,4.435307,18.226206,-0.403598,-0.08236310.393582,-1.432642,-0.174932,
61.667299,1,2,-3.998602,5.535106,18.238874,-0.40464,-0.08174210.406114,-1.434853,-0.174262,
61.717293,1,2,-3.987002,4.369042,18.25205,-0.40572,-0.08200510.419266,-1.437172,-0.174869,
61.76728,1,2,-4.294512,5.085276,18.268097,-0.407041,-0.08203010.435093,-1.439968,-0.174697,
61.817366,1,2,-4.445434,4.869618,18.282873,-0.408256,-0.08212210.449604,-1.44253,-0.174494,
61.862281,1,2,-4.525369,4.881738,18.295856,-0.409318,-0.08134910.461118,-1.444556,-0.174184,
61.907291,1,2,-4.252669,4.734519,18.307926,-0.410303,-0.08142910.476074,-1.447187,-0.174172,
61.952293,1,2,-4.452649,4.725957,18.323122,-0.411544,-0.08121910.489494,-1.449547,-0.173589,
62.002308,1,2,-3.829624,4.719897,18.339592,-0.412872,-0.07965610.504293,-1.452133,-0.172145,
62.042295,1,2,-3.738724,4.27396,18.350169,-0.413712,-0.07876810.514836,-1.453962,-0.171553,
62.097291,1,2,-3.550865,4.257559,18.36697,-0.415032,-0.07799110.531472,-1.456836,-0.170677,
62.142293,1,2,-3.277588,4.04368,18.38238,-0.416234,-0.07758010.546675,-1.459454,-0.170267,
62.182292,1,2,-2.624264,3.241983,18.393377,-0.417088,-0.07747810.557560,-1.461325,-0.170213,
62.222302,1,2,-3.289131,4.178056,18.406992,-0.418146,-0.07699310.569466,-1.463372,-0.1697,
62.262292,1,2,-2.870996,3.06447,18.41754,-0.418957,-0.07660010.581433,-1.465418,-0.169384,
62.297286,1,2,-3.578862,3.952065,18.428044,-0.419763,-0.07655310.591713,-1.467176,-0.169191,
62.342308,1,2,-3.270956,3.604866,18.439879,-0.420669,-0.07643910.604922,-1.469431,-0.169155,
62.382287,1,2,-3.966125,4.249005,18.452972,-0.42167,-0.07620810.616357,-1.471382,-0.168945,
62.43231,1,2,-4.445442,5.110581,18.465735,-0.422643,-0.07558710.630308,-1.473758,-0.168008,
62.472282,1,2,-4.136959,4.794404,18.47871,-0.423622,-0.07506110.643180,-1.47594,-0.16763,
62.522285,1,2,-4.276916,4.409066,18.49324,-0.424712,-0.07471210.656171,-1.478136,-0.167547,
62.557262,1,2,-4.404176,4.915604,18.503505,-0.425481,-0.07476710.666322,-1.479852,-0.167405,
62.592276,1,2,-4.415719,4.627226,18.513936,-0.426261,-0.07477110.676664,-1.4816,-0.167409,
62.632262,1,2,-4.742382,4.974425,18.521224,-0.426805,-0.07432410.682406,-1.482569,-0.167032,
62.667289,1,2,-4.742382,4.974425,18.524172,-0.427025,-0.07433310.698284,-1.485246,-0.166761,
62.702261,1,2,-5.190822,5.468843,18.537281,-0.428001,-0.07405310.708642,-1.486991,-0.16711,
62.742288,1,2,-5.027202,4.992605,18.558201,-0.42956,-0.07455510.720449,-1.488984,-0.16734,
62.78727,1,2,-5.20957,5.238554,18.57146,-0.430551,-0.07437110.733544,-1.491196,-0.167009,
62.822262,1,2,-4.393203,4.24972,18.581995,-0.431335,-0.07402810.743977,-1.492954,-0.166715,
62.862257,1,2,-4.241126,4.40122,18.594088,-0.432227,-0.07326710.755965,-1.494966,-0.165954,
62.897289,1,2,-4.513249,5.133755,18.604521,-0.43299,-0.07248010.766253,-1.496685,-0.164969,
62.942283,1,2,-3.920524,4.275739,18.616809,-0.433878,-0.07186510.779932,-1.498959,-0.164382,
62.982283,1,2,-3.326645,3.688643,18.6307,-0.434873,-0.07108010.792235,-1.500996,-0.163666,
63.017337,1,2,-3.169085,4.344178,18.641419,-0.435632,-0.07014010.802720,-1.502723,-0.162531,
63.052282,1,2,-2.963046,4.106059,18.652049,-0.436373,-0.06890510.813295,-1.504453,-0.161394,
63.092256,1,2,-2.618204,4.247218,18.665839,-0.437314,-0.06757810.825428,-1.50642,-0.160285,
63.137279,1,2,-1.848585,3.300804,18.678282,-0.438152,-0.06725710.839309,-1.50866,-0.159943,
63.182277,1,2,-1.812225,3.292242,18.690664,-0.438986,-0.06723410.853102,-1.510885,-0.159898,
63.222255,1,2,-1.387449,3.116502,18.704827,-0.439941,-0.06713710.865457,-1.51288,-0.159726,
63.262273,1,2,-1.749894,3.316482,18.716717,-0.440734,-0.06618210.877282,-1.514778,-0.158868,
63.302265,1,2,-1.803857,2.884444,18.730417,-0.441643,-0.06663510.889327,-1.516709,-0.159343,
63.352264,1,2,-2.251141,3.56066,18.743742,-0.442536,-0.06724210.903979,-1.519069,-0.159979,
63.397266,1,2,-2.185059,3.526079,18.757185,-0.443446,-0.06794610.917236,-1.521213,-0.160733,
63.452268,1,2,-2.84502,4.018718,18.771467,-0.444421,-0.06834210.932699,-1.523723,-0.16111,
63.497271,1,2,-3.24498,4.782276,18.785465,-0.44538,-0.06869210.945230,-1.52576,-0.16133,
63.537253,1,2,-3.669179,5.185793,18.796933,-0.446169,-0.06863310.956486,-1.527593,-0.161272,
63.582267,1,2,-3.718236,5.392556,18.809388,-0.447024,-0.06846010.968898,-1.529611,-0.161197,
63.622265,1,2,-3.730933,5.776114,18.820947,-0.447815,-0.06800410.980304,-1.531464,-0.160741,
63.662259,1,2,-4.638777,6.512931,18.832235,-0.448584,-0.06774910.991488,-1.533276,-0.160536,
63.697276,1,2,-4.396954,6.368214,18.842251,-0.449264,-0.06775911.001413,-1.534883,-0.160496,
63.737268,1,2,-3.955152,5.47028,18.855815,-0.450186,-0.06816511.014877,-1.537064,-0.160753,
63.787244,1,2,-3.653313,5.485967,18.870861,-0.451215,-0.06859911.029792,-1.539487,-0.161286,
63.837267,1,2,-3.840596,5.960426,18.88417,-0.452128,-0.06836611.044530,-1.541883,-0.160931,
63.877264,1,2,-3.507873,5.810705,18.896372,-0.452963,-0.06804911.056410,-1.543811,-0.160469,
63.927271,1,2,-3.337616,5.300609,18.911509,-0.453989,-0.06769111.071639,-1.546275,-0.160651,
63.967261,1,2,-2.315208,4.39589,18.924174,-0.454852,-0.06830711.084066,-1.548291,-0.161022,
64.002288,1,2,-2.919476,5.909444,18.936196,-0.455672,-0.06779511.092924,-1.549728,-0.160502,
64.042253,1,2,-2.355897,4.42619,18.947155,-0.456417,-0.06833511.106847,-1.551985,-0.161593,
64.092279,1,2,-2.300779,4.03229,18.964173,-0.457599,-0.07042411.120602,-1.554236,-0.163131,
64.127287,1,2,-2.451702,3.479051,18.973391,-0.458254,-0.07207611.131215,-1.555991,-0.16501,
64.167258,1,2,-2.156494,3.886127,18.987055,-0.459246,-0.07292611.143234,-1.557994,-0.165633,
64.202292,1,2,-2.228059,2.903351,18.996243,-0.459921,-0.07398511.153828,-1.559771,-0.166968,
64.23725,1,2,-2.445642,2.868771,19.00697,-0.460724,-0.07576511.165913,-1.561818,-0.169024,
64.302251,2,1,-2.555783,3.184094,19.027929,-0.462334,-0.07760111.183646,-1.564853,-0.170309,
64.337254,2,1,-2.719873,2.269599,19.036785,-0.463026,-0.07846711.193775,-1.5666,-0.171304,
64.372264,2,1,-2.205161,1.009825,19.046358,-0.463782,-0.07892811.204450,-1.568449,-0.17155,
64.407257,2,1,-2.168437,0.298376,19.056698,-0.464595,-0.07715411.212082,-1.569768,-0.169861,
64.442253,2,1,-2.279773,0.05462,19.064183,-0.465163,-0.07378711.220682,-1.571228,-0.166033,
64.477224,2,1,-2.787782,-1.456436,19.072943,-0.465798,-0.07045211.230621,-1.572876,-0.162086,
64.512257,2,1,-3.969639,-0.53262,19.082547,-0.466453,-0.06433611.237649,-1.574011,-0.157044,
64.547262,2,1,-5.198711,-2.800101,19.089696,-0.466901,-0.06033111.245898,-1.5753,-0.15238,
64.582244,2,1,-6.471794,-3.506496,19.097958,-0.467382,-0.05502611.255061,-1.576682,-0.145874,
64.622257,2,1,-9.483123,-2.376377,19.106495,-0.467825,-0.04714511.262408,-1.57774,-0.138751,
64.65722,2,1,-10.531492,-3.284021,19.113971,-0.468152,-0.03903211.270896,-1.578891,-0.128843,
64.692239,2,1,-12.104484,-3.331189,19.122653,-0.46845,-0.02833111.277397,-1.579712,-0.121039,
64.732216,2,1,-12.688854,-3.666025,19.129189,-0.468613,-0.01978611.283890,-1.580479,-0.112494,
64.802209,2,1,-12.688854,-3.666025,19.129189,-0.468613,-0.01978611.283890,-1.580479,-0.112494,
64.837224,2,1,-9.839259,-3.928947,19.154799,-0.468608,0.02491811.309391,-1.582845,-0.06779,
64.872212,2,1,-10.041777,-3.47559,19.163431,-0.468326,0.04283711.318011,-1.583363,-0.049871,
64.907218,2,1,-10.041777,-3.47559,19.163431,-0.468326,0.04283711.318011,-1.583363,-0.049871,
64.957214,2,1,-9.139261,-2.109938,19.185744,-0.466825,0.09555511.341617,-1.583931,0.005881,
64.997245,2,1,-8.330952,-1.387439,19.195862,-0.465744,0.12081311.351777,-1.58376,0.031287,
65.032276,2,1,-7.486119,-0.844788,19.204579,-0.464601,0.14318411.360606,-1.583399,0.053609,
65.067212,2,1,-6.212824,-0.944661,19.213714,-0.463191,0.16655011.369861,-1.582809,0.077272,
65.102232,2,1,-5.947333,-0.216873,19.222696,-0.461585,0.19050711.377646,-1.582138,0.097799,
65.142233,2,1,-5.660685,0.171456,19.232739,-0.459528,0.21640911.389106,-1.580861,0.126834,
65.187218,2,1,-5.305774,0.615787,19.242916,-0.457172,0.24176911.400629,-1.579245,0.155424,
65.222207,2,1,-5.352877,1.782616,19.252551,-0.454682,0.26717211.409227,-1.577814,0.177645,
65.257241,2,1,-4.592175,1.751509,19.26108,-0.452261,0.28890111.417968,-1.576161,0.199276,
65.297215,2,1,-5.219628,2.396847,19.270529,-0.449345,0.31252311.427684,-1.574093,0.22275,
65.332257,2,1,-4.796456,2.180602,19.279181,-0.446464,0.33282211.436516,-1.572011,0.242604,
65.367222,2,1,-7.161128,3.575593,19.287421,-0.443546,0.35089011.444927,-1.56986,0.260869,
65.402205,2,1,-6.354717,3.756787,19.295802,-0.440396,0.37054411.453615,-1.567461,0.280524,
65.437229,2,1,-6.820312,3.78754,19.304064,-0.437108,0.38940611.462169,-1.564921,0.299485,
65.482202,2,1,-6.423743,4.057285,19.314981,-0.432486,0.41389511.473457,-1.561298,0.323777,
65.517208,2,1,-6.910245,4.055239,19.323271,-0.428764,0.43221611.482105,-1.558318,0.342197,
65.552232,2,1,-6.62518,4.349982,19.331614,-0.424834,0.45088411.490753,-1.555159,0.360717,
65.592218,2,1,-6.94509,4.867733,19.34109,-0.420138,0.47184611.500641,-1.551323,0.381679,
65.637225,2,1,-6.478832,4.598819,19.352006,-0.414426,0.49530411.513242,-1.546094,0.407726,
65.672239,2,1,-6.506707,4.717292,19.36133,-0.409282,0.51532711.520527,-1.542893,0.422619,
65.717204,2,1,-6.068325,3.728528,19.369736,-0.404439,0.53251911.533137,-1.537054,0.447137,
65.757229,2,1,-6.339452,4.018348,19.380299,-0.398075,0.55454311.540452,-1.533491,0.461835,
65.79222,2,1,-5.894101,3.205854,19.388408,-0.392973,0.57123911.551373,-1.527926,0.483216,
65.827207,2,1,-6.234917,3.237822,19.396367,-0.387778,0.58758711.558622,-1.524068,0.497272,
65.862208,2,1,-5.451981,2.245202,19.404351,-0.382376,0.60428411.567087,-1.519394,0.513969,
65.902211,2,1,-5.996227,2.434841,19.413358,-0.376047,0.62302611.576602,-1.513918,0.532711,
65.942225,2,1,-5.519218,1.990682,19.422281,-0.369523,0.64201711.586102,-1.50821,0.551603,
65.9822,2,1,-6.293167,2.48688,19.429889,-0.36375,0.65900911.595302,-1.502441,0.571135,
66.022213,2,1,-5.942841,2.0609,19.439542,-0.356123,0.68083511.605587,-1.495691,0.592862,
66.072216,2,1,-6.185819,2.295461,19.448992,-0.348317,0.70270911.615735,-1.488709,0.614935,
66.112191,2,1,-6.361559,1.887662,19.458302,-0.340276,0.72423911.624588,-1.482344,0.633824,
66.152219,2,1,-7.65609,2.390642,19.466297,-0.333084,0.74312611.634249,-1.475099,0.654807,
66.192193,2,1,-8.407531,3.034782,19.474178,-0.325725,0.76151911.642747,-1.468461,0.673497,
66.232233,2,1,-8.590485,3.424401,19.481011,-0.319118,0.77786811.650227,-1.462405,0.689649,
66.267214,2,1,-9.516511,3.691041,19.488759,-0.311364,0.79626411.657540,-1.456288,0.7058,
66.30221,2,1,-9.112799,3.642561,19.496499,-0.303325,0.81510711.664924,-1.449905,0.7224,
66.342203,2,1,-9.379439,3.067584,19.502237,-0.297162,0.82926511.673300,-1.442397,0.741541,
66.382205,2,1,-9.17338,3.885675,19.509854,-0.288701,0.84865611.681696,-1.434576,0.760735,
66.427217,2,1,-7.146169,3.569499,19.519474,-0.277539,0.87239411.691268,-1.425289,0.78213,
66.462193,2,1,-7.27718,5.471613,19.526069,-0.269569,0.88905111.698512,-1.417988,0.798589,
66.502209,2,1,-5.980343,5.666255,19.533538,-0.260219,0.90642311.707899,-1.408182,0.817812,
66.537204,2,1,-4.804128,5.71796,19.540103,-0.251729,0.92041511.714145,-1.40145,0.829558,
66.572198,2,1,-4.432737,7.284995,19.546417,-0.243333,0.93336611.721184,-1.393672,0.84236,
66.612213,2,1,-2.946886,7.444001,19.554394,-0.232412,0.94769311.730132,-1.383511,0.85644,
66.6572,2,1,-2.864066,8.890559,19.562175,-0.221466,0.95875611.737896,-1.374477,0.866048,
66.697178,2,1,-1.270289,9.374302,19.568179,-0.212855,0.96567411.745617,-1.365331,0.873877,
66.742195,2,1,-0.625622,10.284023,19.57572,-0.201877,0.97164311.754154,-1.355071,0.879352,
66.782204,2,1,-0.089457,11.284644,19.582353,-0.192139,0.97383311.762564,-1.344887,0.881215,
66.822194,2,1,1.003072,11.082552,19.589085,-0.182237,0.97281111.770291,-1.335526,0.879751,
66.857175,2,1,3.092037,11.444372,19.595248,-0.173202,0.97093511.776339,-1.328224,0.877805,
66.897186,2,1,4.262769,12.446049,19.602463,-0.16269,0.96685911.784444,-1.318498,0.873629,
66.942281,2,1,5.25401,11.624059,19.610505,-0.151114,0.95874711.793513,-1.307748,0.864923,
66.977199,2,1,5.662338,12.314898,19.616808,-0.142206,0.94980011.800634,-1.299459,0.855828,
67.012197,2,1,5.629441,12.44466,19.62294,-0.133712,0.93921511.807507,-1.291614,0.844797,
67.047174,2,1,6.04758,12.293883,19.629141,-0.125327,0.92660211.815460,-1.282767,0.829931,
67.08219,2,1,5.862029,12.901661,19.63535,-0.117157,0.91354311.821425,-1.276305,0.818729,
67.117197,2,1,5.843272,13.544019,19.64165,-0.109096,0.89899911.828449,-1.268888,0.804136,
67.152184,2,1,5.86982,12.703127,19.648164,-0.101015,0.88356811.835709,-1.26145,0.788458,
67.187201,2,1,5.724958,13.435662,19.65467,-0.093201,0.86704511.842928,-1.254289,0.771837,
67.227167,2,1,5.877612,11.882193,19.662523,-0.084117,0.84565411.851631,-1.245974,0.749951,
67.262175,2,1,5.097027,11.542834,19.669461,-0.076427,0.82503011.859240,-1.239012,0.729278,
67.297178,2,1,4.274023,11.85117,19.676443,-0.069001,0.80415811.866888,-1.232297,0.708355,
67.332168,2,1,4.068561,10.03284,19.683634,-0.061675,0.78195111.874793,-1.225655,0.686149,
67.372168,2,1,3.233442,9.291758,19.691106,-0.054398,0.75890611.885207,-1.217355,0.656172,
67.407184,2,1,2.434099,8.675418,19.699822,-0.046325,0.73177711.892342,-1.211957,0.63553,
67.452181,2,1,1.5857,7.643439,19.708722,-0.038527,0.70370811.903204,-1.204178,0.604021,
67.487284,2,1,1.270003,6.149121,19.719179,-0.029902,0.67215211.911960,-1.198271,0.579445,
67.532172,2,1,0.233743,6.420375,19.728432,-0.022716,0.64536711.923049,-1.191226,0.549564,
67.582175,2,1,-0.620717,6.088854,19.738848,-0.015084,0.61622511.935472,-1.183867,0.517081,
67.62217,2,1,-0.368506,5.282875,19.749765,-0.007559,0.58802811.945760,-1.178165,0.492225,
67.657189,2,1,-1.312711,5.559133,19.758195,-0.002047,0.56695611.954705,-1.173471,0.471153,
67.692177,2,1,-2.045971,5.732371,19.766702,0.003261,0.54583311.963614,-1.169034,0.450376,
67.727185,2,1,-1.7271,5.77051,19.775304,0.008389,0.52663911.972679,-1.164742,0.431232,
67.772158,2,1,-3.166494,5.530612,19.785037,0.01392,0.50375311.984063,-1.15966,0.405446,
67.80717,2,1,-3.990653,5.877811,19.794565,0.019049,0.48101011.992814,-1.155993,0.385404,
67.847162,2,1,-5.468139,6.931528,19.804166,0.023941,0.45831612.002768,-1.152067,0.362857,
67.887161,2,1,-5.029213,5.613663,19.813985,0.028663,0.43582112.013120,-1.148255,0.340315,
67.922171,2,1,-6.343076,6.975715,19.824097,0.033258,0.41461412.022275,-1.145095,0.321907,
67.957189,2,1,-5.830863,6.767896,19.831847,0.036609,0.39930512.031687,-1.142037,0.303997,
67.997188,2,1,-5.171479,5.657862,19.843023,0.041205,0.37855712.043335,-1.138499,0.28325,
68.042176,2,1,-5.752083,5.925558,19.857054,0.046604,0.35364712.056325,-1.134857,0.260939,
68.082171,2,1,-4.820577,5.334181,19.866971,0.050182,0.33678412.067970,-1.131853,0.241872,
